Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Mechanical & Engineering Feasibility Support,04/01/2017,5100104014,500,MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engineering Feasibility Support,04/01/2017,5100104015,"4,000.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engineering Feasibility Support,04/01/2017,5100104016,450,MOTT MACDONALD LTD
TfGM,Transport,Programme and Project Management Services,04/01/2017,5100104058,"5,493.20",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engineering Feasibility Support,04/01/2017,5100104204,"16,815.85",MOTT MACDONALD LTD
TfGM,Transport,Metrolink Operating Costs,04/01/2017,5100104021,"5,265.00",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,04/01/2017,5100104022,"1,443.24",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,04/01/2017,5100104023,"3,379.12",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,04/01/2017,5100104024,"2,409.47",MPACT THALES
TfGM,Transport,Capital Costs - Metrolink Operating Costs,04/01/2017,5100104025,"2,793.79",MPACT THALES
TfGM,Transport,"Rent, Rates & Service Charges",04/01/2017,1900051363,857.73,NETWORK RAIL
TfGM,Transport,Metrolink Operating Costs,04/01/2017,5100103956,"202,659.54",NETWORK RAIL
TfGM,Transport,Concessionary Reimbursement,04/01/2017,1900051383,"1,200.00",NEXUS MOVE LTD
TfGM,Transport,Capital Costs - Legal Services,04/01/2017,5100103954,"1,215.00",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Financial and Commercial Support Services,04/01/2017,5100104020,"12,658.75",PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Traffic and Transportation Surveys,04/01/2017,5100104317,489.6,PLUSWORK LTD
TfGM,Transport,Capital Costs - Substations,04/01/2017,5100103953,"197,271.19",POWER SUPPLY PROJECTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/01/2017,5100104230,"1,842.50",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/01/2017,5100104243,"1,842.50",PRACTICUS LIMITED
TfGM,Transport,Cycling Support Services,04/01/2017,5100103962,"1,020.00",QUEENS HALL ACTION ON POVERTY
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,04/01/2017,5100103911,"4,004.36",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Print & Media,04/01/2017,5100103927,"1,960.00",RCD
TfGM,Transport,Vehicle Repairs & Maintenance,04/01/2017,5100103891,446.8,RIVERSIDE TRUCK RENTAL
TfGM,Corporate Services,Temporary Vacancy Cover,04/01/2017,5100103975,701.63,Robert Walters Plc
TfGM,Transport,Business Case Development,04/01/2017,5100103978,"2,650.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,04/01/2017,5100103979,768.86,Robert Walters Plc
TfGM,Corporate Services,IS Support Services,04/01/2017,5100103980,"2,500.00",Robert Walters Plc
TfGM,Transport,"Rent, Rates & Service Charges",04/01/2017,1900051366,"10,306.50",SADDLEWORTH RANGERS
TfGM,Corporate Services,Financial and Commercial Support Services,04/01/2017,5100104027,"6,300.00",SHERRINGTON PROGRAMME CONSULTANTS L
TfGM,Transport,Traffic Signal Works,04/01/2017,5100104095,"81,172.17",SIEMENS PLC
TfGM,Corporate Services,Procurement Services,04/01/2017,5100104100,"9,975.00",SIMPLY UMBRELLA SERVICES LIMITED
TfGM,Transport,Capital Costs - Legal Services,04/01/2017,1900051281,"7,500.00",SLATER & GORDON (UK) LLP
TfGM,Transport,Capital Costs - Smart Ticketing,04/01/2017,5100104214,"2,401.85",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Smart Ticketing,04/01/2017,5100104242,"2,219.25",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Design Support Services,04/01/2017,5100104253,"2,745.50",STEER DAVIES GLEEVE LTD
TfGM,Transport,Cycling Support Services,04/01/2017,5100104059,640,TAMESIDE CYCLING DEVELOPMENT GROUP
TfGM,Transport,Traffic Signal Works,04/01/2017,5100104206,945,TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,04/01/2017,5100104288,"1,100.00",TRAFFIC TECHNOLOGY LTD
TfGM,Transport,Computer and Printing Hardware,04/01/2017,5100104290,688.22,TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Transport,Subscriptions,04/01/2017,5100104043,"1,000.00",TRANSPORT PLANNING SOCIETY
TfGM,Transport,Training,04/01/2017,5100104302,"1,233.75",TRANSPORT TRAINING ACADEMY LTD
TfGM,Transport,Training,04/01/2017,5100104303,"1,233.75",TRANSPORT TRAINING ACADEMY LTD
TfGM,Transport,Cleaning,04/01/2017,5100104033,770.85,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104090,725.17,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104091,840,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104101,725.17,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104103,750,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104146,"18,692.81",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/01/2017,5100104309,"7,751.50",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Energy Management Services,04/01/2017,5100102143,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,04/01/2017,5100102144,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051410,765.8,2020 FLEET TRAINING LTD
TfGM,Transport,Research Services,06/01/2017,5100103731,"20,947.68",AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,06/01/2017,5100104236,"2,484.00",AECOM LTD
TfGM,Transport,Capital Costs - Research Services,06/01/2017,5100104441,"3,700.00",AECOM LTD
TfGM,Transport,Transport Planning & Monitoring Services,06/01/2017,5100104443,"38,991.50",AECOM LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051423,"1,641.00",A HOLT
TfGM,Transport,Paper and Printing Consumables,06/01/2017,5100104301,776.37,ANTALIS LTD
TfGM,Transport,IS Support and Licences,06/01/2017,5100103670,"24,900.00",APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,IS Support and Licences,06/01/2017,5100104342,"19,500.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Print & Media,06/01/2017,5100104344,495,ASTRA SIGNS
TfGM,Transport,Capital Costs - Project Support Services,06/01/2017,5100103661,"3,150.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Vehicle Costs,06/01/2017,5100103050,"2,996.33",AUTOMOTIVE LEASING
TfGM,Transport,Vehicle Costs,06/01/2017,5100103052,"2,996.33",AUTOMOTIVE LEASING
TfGM,Transport,Capital Costs - Property Support Services,06/01/2017,5100104405,"1,920.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Print & Media,06/01/2017,5100104047,"7,510.00",BEELINE PROMOTIONAL PRODUCTS
TfGM,Transport,Print & Media,06/01/2017,5100104264,685,BEELINE PROMOTIONAL PRODUCTS
TfGM,Transport,Programme and Project Management Services,06/01/2017,5100104466,"10,500.00",BLACC CONSULTING LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,5100104457,"2,358.40",BOLTON WHITES HOTEL LTD
TfGM,Corporate Services,CCTV Equipment,06/01/2017,5100104349,"11,533.90",BT PLC
TfGM,Corporate Services,CCTV Equipment,06/01/2017,5100104377,"18,979.79",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,06/01/2017,5100104488,"-18,305.36",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,06/01/2017,5100104493,"1,026.65",BT PLC
TfGM,Transport,Telecommunications,06/01/2017,5100104471,"6,274.11",BT REDCARE
TfGM,Transport,Print & Media,06/01/2017,5100103592,"2,635.00",CADWELL ILLUSTRATION
TfGM,Transport,Sustainable Travel Grant,06/01/2017,1900051467,"10,000.00",CAPGEMINI UK PLC
TfGM,Transport,Print & Media,06/01/2017,5100104157,"31,313.99",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104158,"1,231.06",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104415,"1,028.75",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104421,"9,009.00",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104422,"2,929.60",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104423,"3,828.83",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104453,"-3,339.10",CARAT MEDIA UK LIMITED
TfGM,Transport,Property & Equipment Maintenance,06/01/2017,5100103896,455,CHARGE YOUR CAR LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051422,765.8,C HIRST
TfGM,Transport,Concessionary Reimbursement,06/01/2017,1900051480,584,CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Professional Services,06/01/2017,5100104323,"2,203.54",COMMERCIAL STRATEGIES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051430,656.4,CORRIE MACCORMACK
TfGM,Transport,Cycling Support Services,06/01/2017,5100104472,"2,914.86",CYCLING UK
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051413,875.2,D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051418,"1,671.38",D HEATHCOTE
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051450,"1,191.22",DAVID WALSH
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051441,875.2,D ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051440,"1,118.29",DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051445,"1,312.80",DTS LTD
TfGM,Transport,Capital Costs - Legal Services,06/01/2017,1900051465,"1,250.00",EVERSHEDS LLP
TfGM,Transport,Sustainable Travel Grant,06/01/2017,1900051468,"2,584.80",FOOTASYLUM LIMITED
TfGM,Transport,Print & Media,06/01/2017,5100104439,"1,709.00",FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051442,656.4,G ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051406,"1,963.11",G CLIFFE
TfGM,Corporate Services,Audit and Financial Services,06/01/2017,5100103937,"6,530.00",GRANT THORNTON
TfGM,Corporate Services,Audit and Financial Services,06/01/2017,5100104314,"10,932.50",GRANT THORNTON
TfGM,Corporate Services,Legal Services,06/01/2017,5100104343,"8,500.00",HANN BOOKS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051421,"1,641.00",HOGHTON DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051411,984.6,I DUFF
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051436,875.2,J MURPHY
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051433,656.4,J MCGREAL
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051427,656.4,K JONES
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051404,"1,233.78",L CHAPMAN
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051447,601.8,L TAYLOR
TfGM,Transport,Other Operational Costs,06/01/2017,5100104368,450.88,LTT VENDING LTD
TfGM,Transport,Supported Bus Services,06/01/2017,5100104366,"9,904.84",M TRAVEL
TfGM,Transport,"Rent, Rates & Service Charges",06/01/2017,1900051470,"2,223.90",Manchester City Council (Planning)
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051401,"1,641.00",MARK BRENNAN DRIVER TRAINING LIMITE
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100103711,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051400,"1,531.60",MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Business Case Development,06/01/2017,5100103082,"12,121.20",MICHAEL PAGE INTERNATIONAL RECRUITM
TfGM,Transport,Capital Costs - Computer and Communications Equipment,06/01/2017,5100104407,458.91,MISCO
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051434,"1,641.00",MORRIS SCHOOL OF MOTORING
TfGM,Corporate Services,IS Support Services,06/01/2017,5100104411,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100104433,"3,182.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100104452,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Engineering Support Services,06/01/2017,5100104160,"10,316.00",MOTT MACDONALD LTD
TfGM,Transport,Business Case Development,06/01/2017,5100103601,"6,915.15",NJJ TECHNICAL SERVICES LTD
TfGM,Transport,Training,06/01/2017,5100104478,832.28,NORTH WEST EMPLOYERS
TfGM,Transport,Staff Rail Passes,06/01/2017,5100103759,"10,747.20",NORTHERN RAIL LIMITED
TfGM,Transport,Property & Equipment Maintenance,06/01/2017,5100104097,"21,992.00",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051432,"1,311.80",O MAYSON
TfGM,Transport,Vehicle Repairs & Maintenance,06/01/2017,5100104324,"9,360.00",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,06/01/2017,5100104339,"9,091.50",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,06/01/2017,5100104340,"29,988.63",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,06/01/2017,5100104341,"2,276.50",OPTARE LTD
TfGM,Corporate Services,Legal Services,06/01/2017,5100103947,"2,070.00",PANNONE (SLATER & GORDON)
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051444,"1,859.80",PAS DRIVING
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051405,"2,286.90",P CLARKE
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051416,875.2,P GLEADALL
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100104231,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051397,"1,233.78",P AINSWORTH
TfGM,Transport,Cycling Support Services,06/01/2017,5100104476,"1,200.00",POSITIVE STEPS
TfGM,Transport,Capital Costs - Smart Ticketing,06/01/2017,5100104448,"2,000.00",PRACTICUS LIMITED
TfGM,Transport,Training,06/01/2017,5100104417,"1,000.00",QA LTD
TfGM,Transport,Cycle Training Scheme,06/01/2017,5100104427,"1,530.00",QUEENS HALL ACTION ON POVERTY
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051420,"1,094.00",R HILL
TfGM,Transport,Business Case Development,06/01/2017,5100104358,"28,600.00",Rex Proctor & Partners
TfGM,Transport,Temporary Vacancy Cover,06/01/2017,5100103976,"2,681.25",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,06/01/2017,5100103977,"2,145.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,06/01/2017,5100103981,701.63,Robert Walters Plc
TfGM,Transport,Smart Ticketing,06/01/2017,5100103982,"2,340.00",Robert Walters Plc
TfGM,Transport,Smart Ticketing,06/01/2017,5100103983,"2,340.00",Robert Walters Plc
TfGM,Transport,Smart Ticketing,06/01/2017,5100103984,"2,201.10",Robert Walters Plc
TfGM,Transport,Smart Ticketing,06/01/2017,5100103986,"2,250.00",Robert Walters Plc
TfGM,Transport,Smart Ticketing,06/01/2017,5100103987,"2,250.00",Robert Walters Plc
TfGM,Transport,Business Case Development,06/01/2017,5100103988,"2,650.00",Robert Walters Plc
TfGM,Corporate Services,IS Support Services,06/01/2017,5100103989,"2,500.00",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100103990,"2,750.00",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100103991,"2,750.00",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100103992,"2,750.00",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/01/2017,5100103993,"1,650.00",Robert Walters Plc
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051417,"2,115.06",R GREENOUGH
TfGM,Corporate Services,IS Support Services,06/01/2017,5100103617,"2,200.00",RULLION ENGINEERING LTD
TfGM,Corporate Services,IS Support Services,06/01/2017,5100104277,"2,750.00",RULLION ENGINEERING LTD
TfGM,Corporate Services,IS Support Services,06/01/2017,5100104511,"2,200.00",RULLION ENGINEERING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051438,656.4,SHELLIS SCHOOL OF MOTORING
TfGM,Transport,Traffic Signal Works,06/01/2017,5100104402,"21,522.17",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,06/01/2017,5100104403,"3,168.52",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,06/01/2017,5100104404,"10,008.66",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,06/01/2017,5100104477,"43,432.76",SIEMENS PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051414,"1,969.20",SMJ SCHOOL OF MOTORING
TfGM,Transport,Maintenance Engineering & Asset Management,06/01/2017,5100103754,"27,743.00",SOLUTIONSPT LIMITED
TfGM,Transport,Safety Support Services,06/01/2017,5100104388,"2,266.70",STAGECOACH SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051435,"1,525.51",S MUIRHEAD
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051429,"1,641.00",STEVEN LLOYD APPROVED SCHOOL OF MOT
TfGM,Transport,Driver Intervention Course Delivery Costs,06/01/2017,1900051443,"2,516.20",S SHAH
TfGM,Transport,Sustainable Travel Grant,06/01/2017,1900051466,"2,109.00",THE LAURUS TRUST
